CID,LimitsSetNumber,StateFeatureGroupSet,RaiseLwrStateGroupSet,ControlStateGroupSet,IndicationStateGroupSet,StateControlSet,LPID,StationNumber,Visible_POR_GUI,AbbrStationName,StationName,AccessArea,AccessZone,AOR,DevXref.AssetID,DevXref.DeviceName,VendorTypeName,DeviceUsageType,ModelTypeName,Dev.DeviceName,Dev.StructureName,OMSStructureNumber,OMSLineDeviceNumber,LoadDropDevice,DeviceAttribute,DevXref.GroupName,DevXref.Description,DevXref.SerialNumber,DevXref.High_Node,DevXref.Low_Node,DevXref.RDF_ID,ComponentAlias,ComponentTypeName,Point.MRID,Comp.PhaseCode,Comp.Attachment,Comp.AssocDir,MeasurementType,ComponentStorageType,PointNumber,PointName,IsIndication,ManualEntry,InitialValue,SetNonUpdate,Unit,IsControl,IsRaiseLwr,EventsEnabled,AlarmProfileName:AlarmClass,AlarmProfileNumber:ClassNumber,HighReasonabilityLmt,LowReasonabilityLmt,END,I_StateNames,C_StateNames,RL_StateNames,NrmAbrnml_States,Limit_Name|Limit_Number|High_Limit_1|Low_Limit_1|High_Limit_2|Low_Limit_2|High_Limit_3|Low_Limit_3|High_Limit_4|Low_Limit_4,StateNumber:Command:OperateTime:DesiredEndState
ARBORS.BUS.ARBORS 66_1011.Volt,74318,-99,-99,-99,-99,-99,540120512,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS 66_1011_999_171_2,ARBORS 66_1011_999_171_2,BUS,EMS,BUS,NULL,NULL,NULL,NULL,NULL,NULL,DMS,NULL,NULL,NULL,NULL,NULL,VOLT,VOLT,NULL,ABC,LOW_SIDE,NULL,ALH DAC Telem,AnalogPoint,203100,ARCH A-B VOLTS,YES,Yes,0,Yes,KV,NO,NO,Yes,Class 2:Class 2,9:9,205,-205,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|69|65.800003||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.BUS.ARBORS 66_1011.Volt,74324,-99,-99,-99,-99,-99,540120608,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS 66_1011_900_172_3,ARBORS 66_1011_900_172_3,BUS,EMS,BUS,NULL,NULL,NULL,NULL,NULL,NULL,DMS,NULL,NULL,NULL,NULL,NULL,VOLT,VOLT,NULL,ABC,LOW_SIDE,NULL,ALH DAC Telem,AnalogPoint,203106,CUST NO.1 BK A-B VOLTS,YES,Yes,0,Yes,KV,NO,NO,Yes,Class 2:Class 2,9:9,205,-205,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|69|65.800003||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.BUS.ARBORS 66_1011.Volt,74330,-99,-99,-99,-99,-99,540120704,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS 66_1011_901_169_0,ARBORS 66_1011_901_169_0,BUS,EMS,BUS,NULL,NULL,NULL,NULL,NULL,NULL,DMS,NULL,NULL,NULL,NULL,NULL,VOLT,VOLT,NULL,ABC,LOW_SIDE,NULL,ALH DAC Telem,AnalogPoint,203112,CUST NO.2 BK A-B VOLTS,YES,Yes,0,Yes,KV,NO,NO,Yes,Class 2:Class 2,9:9,205,-205,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|69|65.800003||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SERIES.SERIES.IA,61261,-99,-99,-99,-99,-99,539866992,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS NO.1 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,CURRENT A,CURRENT,NULL,A,LOW_SIDE,NULL,Calc,AnalogPoint,187255,BANK 1+2 TOTAL IA,NO,Yes,0,No,AMPS,NO,NO,Yes,Class 2:Class 2,9:9,4020,-4020,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|4000|-4000||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SERIES.SERIES.IA,61261,-99,-99,-99,-99,-99,539866992,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS NO.2 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,CURRENT A,CURRENT,NULL,A,LOW_SIDE,NULL,Calc,AnalogPoint,187255,BANK 1+2 TOTAL IA,NO,Yes,0,No,AMPS,NO,NO,Yes,Class 2:Class 2,9:9,4020,-4020,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|4000|-4000||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SERIES.SERIES.IB,61262,-99,-99,-99,-99,-99,539867008,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS NO.1 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,CURRENT B,CURRENT,NULL,B,LOW_SIDE,NULL,Calc,AnalogPoint,187256,BANK 1+2 TOTAL IB,NO,Yes,0,No,AMPS,NO,NO,Yes,Class 2:Class 2,9:9,4020,-4020,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|4000|-4000||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SERIES.SERIES.IB,61262,-99,-99,-99,-99,-99,539867008,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS NO.2 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,CURRENT B,CURRENT,NULL,B,LOW_SIDE,NULL,Calc,AnalogPoint,187256,BANK 1+2 TOTAL IB,NO,Yes,0,No,AMPS,NO,NO,Yes,Class 2:Class 2,9:9,4020,-4020,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|4000|-4000||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SERIES.SERIES.IC,61263,-99,-99,-99,-99,-99,539867024,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS NO.1 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,CURRENT C,CURRENT,NULL,C,LOW_SIDE,NULL,Calc,AnalogPoint,187257,BANK 1+2 TOTAL IC,NO,Yes,0,No,AMPS,NO,NO,Yes,Class 2:Class 2,9:9,4020,-4020,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|4000|-4000||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SERIES.SERIES.IC,61263,-99,-99,-99,-99,-99,539867024,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS NO.2 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,CURRENT C,CURRENT,NULL,C,LOW_SIDE,NULL,Calc,AnalogPoint,187257,BANK 1+2 TOTAL IC,NO,Yes,0,No,AMPS,NO,NO,Yes,Class 2:Class 2,9:9,4020,-4020,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|4000|-4000||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SERIES.SERIES.POWP,74325,-99,-99,-99,-99,-99,540120624,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS NO.1 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,POWER_P,POWER_P,NULL,ABC,LOW_SIDE,NULL,ALH DAC Telem,AnalogPoint,203107,CUST NO.1 BK MW,YES,Yes,0,Yes,MW,NO,NO,Yes,Class 2:Class 2,9:9,205,-205,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|20|-20||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SERIES.SERIES.POWP,74325,-99,-99,-99,-99,-99,540120624,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.ARBORS NO.2 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,POWER_P,POWER_P,NULL,ABC,LOW_SIDE,NULL,ALH DAC Telem,AnalogPoint,203107,CUST NO.1 BK MW,YES,Yes,0,Yes,MW,NO,NO,Yes,Class 2:Class 2,9:9,205,-205,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|20|-20||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SWITCH.BK 1 12KV ISO .SWPS,-99,44165,-99,-99,516,-99,268957680,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.BK 1 12KV ISO DSC_35651,BK 1 12KV ISO DSC_35651,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,32639,BK 1 12KV ISO DSC,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SWITCH.BUS 2 12KV ISO.SWPS,-99,44167,-99,-99,516,-99,268957712,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.BUS 2 12KV ISO DSC_35655,BUS 2 12KV ISO DSC_35655,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,32641,BK 2 12KV ISO DSC,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SWITCH.CUST CB 52-MA_.SWPS,-99,44137,-99,-99,516,-99,268949520,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.CUST CB 52-MA_35652,CUST CB 52-MA_35652,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,ALH DAC Telem,StatusPoint,32129,CUST CB 52-MA,YES,Yes,CLOSE,Yes,NOVALUE,NO,NO,Yes,Class 1:Class 1,1:1,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SWITCH.CUST CB 52-MB_.SWPS,-99,44138,-99,-99,516,-99,268949536,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.CUST CB 52-MB_35654,CUST CB 52-MB_35654,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,ALH DAC Telem,StatusPoint,32130,CUST CB 52-MB,YES,Yes,CLOSE,Yes,NOVALUE,NO,NO,Yes,Class 1:Class 1,1:1,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
ARBORS.SWITCH.CUST CB 52-TIE.SWPS,-99,44139,-99,-99,516,-99,268949552,NULL,1,ARBORS,ARBORS,NULL,NULL,NULL,DMS.CUST CB 52-TIE_35653,CUST CB 52-TIE_35653,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,ALH DAC Telem,StatusPoint,32131,CUST CB 52-TIE,YES,Yes,CLOSE,Yes,NOVALUE,NO,NO,Yes,Class 1:Class 1,1:1,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.BUS.BLYTHE 33_3213.Volt,56697,-99,-99,-99,-99,-99,539768912,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.BLYTHE 33_3213_051_204_1,BLYTHE 33_3213_051_204_1,BUS,EMS,BUS,NULL,NULL,NULL,NULL,NULL,NULL,DMS,NULL,NULL,NULL,NULL,NULL,VOLT,VOLT,NULL,ABC,LOW_SIDE,NULL,DEV DAC1 Telem,AnalogPoint,181125,1 BK 33KV POTENTIAL,YES,Yes,0,Yes,KV,NO,NO,Yes,Class 2:Class 2,9:9,45,-45,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|37|32||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.BUS.BLYTHE 33_3213.Volt,56698,-99,-99,-99,-99,-99,539768928,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.BLYTHE 33_3213_701_203_0,BLYTHE 33_3213_701_203_0,BUS,EMS,BUS,NULL,NULL,NULL,NULL,NULL,NULL,DMS,NULL,NULL,NULL,NULL,NULL,VOLT,VOLT,NULL,ABC,LOW_SIDE,NULL,DEV DAC1 Telem,AnalogPoint,181126,2/3 BK 33KV POTENTI,YES,Yes,0,Yes,KV,NO,NO,Yes,Class 2:Class 2,9:9,45,-45,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|36|32||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SERIES.SERIES.IB,56694,-99,-99,-99,-99,-99,539768864,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.BLYTHE NO.3 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,CURRENT B,CURRENT,NULL,B,LOW_SIDE,NULL,DEV DAC1 Telem,AnalogPoint,181122,2/3 BANK IB,YES,Yes,0,Yes,AMPS,NO,NO,Yes,Class 2:Class 2,9:9,2000,-2000,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|1405|-1405||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SERIES.SERIES.IB,56696,-99,-99,-99,-99,-99,539768896,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.BLYTHE NO.1 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,CURRENT B,CURRENT,NULL,B,LOW_SIDE,NULL,DEV DAC1 Telem,AnalogPoint,181124,NO.1 BANK IB,YES,Yes,0,Yes,AMPS,NO,NO,Yes,Class 2:Class 2,9:9,2000,-2000,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|1406|-10||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SERIES.SERIES.POWP,56693,-99,-99,-99,-99,-99,539768848,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.BLYTHE NO.3 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,POWER_P,POWER_P,NULL,ABC,LOW_SIDE,NULL,DEV DAC1 Telem,AnalogPoint,181121,2/3 BANK MW,YES,Yes,0,Yes,MW,NO,NO,Yes,Class 2:Class 2,9:9,180,-180,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|67|-67||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SERIES.SERIES.POWP,56695,-99,-99,-99,-99,-99,539768880,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.BLYTHE NO.1 BANK:SERIES,SERIES,SERIES,EMS,SERIES,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,POWER_P,POWER_P,NULL,ABC,LOW_SIDE,NULL,DEV DAC1 Telem,AnalogPoint,181123,NO.1 BANK MW,YES,Yes,0,Yes,MW,NO,NO,Yes,Class 2:Class 2,9:9,120,-120,END,NOVALUE,NOVALUE,NOVALUE,NOVALUE,State_0|0|87|-87||||||,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1011_60433.SWPS,-99,47583,-99,-99,516,-99,271889072,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1011_60433,1011_60433,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215851,DIS 143 1 BK     BUS,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1013_60435.SWPS,-99,47584,-99,-99,516,-99,271889088,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1013_60435,1013_60435,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215852,DIS 141          LNE,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1014_60436.SWPS,-99,47585,-99,-99,516,-99,271889104,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1014_60436,1014_60436,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215853,DIS 147          TB,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,No;Yes,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1021_60429.SWPS,-99,47580,-99,-99,516,-99,271889024,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1021_60429,1021_60429,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215848,DIS 243 MC COY   BUS,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1023_60431.SWPS,-99,47581,-99,-99,516,-99,271889040,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1023_60431,1023_60431,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215849,DIS 241          LNE,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1024_60432.SWPS,-99,47582,-99,-99,516,-99,271889056,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1024_60432,1024_60432,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215850,DIS 247          TB,YES,Yes,OPEN,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,No;Yes,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1031_60425.SWPS,-99,47578,-99,-99,516,-99,271888992,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1031_60425,1031_60425,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215846,DIS 341          LNE,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1033_60427.SWPS,-99,47577,-99,-99,516,-99,271888976,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1033_60427,1033_60427,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215845,DIS 343 LAGOON   BUS,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1034_60428.SWPS,-99,47579,-99,-99,516,-99,271889008,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1034_60428,1034_60428,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215847,DIS 347          TB,YES,Yes,OPEN,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,No;Yes,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1041_60420.SWPS,-99,47574,-99,-99,516,-99,271888928,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1041_60420,1041_60420,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215842,DIS 443 CHANSLER BUS,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1043_60422.SWPS,-99,47575,-99,-99,516,-99,271888944,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1043_60422,1043_60422,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215843,DIS 441          LNE,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1044_60423.SWPS,-99,47576,-99,-99,516,-99,271888960,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1044_60423,1044_60423,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215844,DIS 447          TB,YES,Yes,OPEN,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,No;Yes,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
BLYTHE.SWITCH.1051_60416.SWPS,-99,47572,-99,-99,516,-99,271888896,NULL,1,BLYTHE,BLYTHE,NULL,NULL,NULL,DMS.1051_60416,1051_60416,SWITCH,EMS,SWITCH,NULL,NULL,NULL,NULL,NULL,NULL,EMS,NULL,NULL,NULL,NULL,NULL,Switch_Position,SW_POS,NULL,ABC,NULL,NULL,Calc,StatusPoint,215840,DIS 543          BUS,YES,Yes,CLOSE,No,NOVALUE,NO,NO,Yes,Class 16:Class 16,8:8,NOVALUE,NOVALUE,END,OPEN;CLOSE,NOVALUE,NOVALUE,Yes;No,NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE|NOVALUE,NOVALUE:NOVALUE:NOVALUE:NOVALUE
