PointNumber,PointName,LogicalDisplayReference,InitialValue,PropagateInitialValue,SetNonUpdate,ManualOverride,ManualEntry,Events,SmoothingConstant,AlarmDeadBand,ContinuousRecordingDeadband,DisturbanceDeadband,AssetID,PICollection,PIValueTag,PIQualityStorage,PIQualityTag,PIDeadband,ZeroDither,ScalingConversionType,SuppressedZeroThreshold,eDNACollection,eDNAExtIdentifier,eDNAQualityStorage,eDNASecurityGroup,eDNADeadband,PI_ExcMax,URLtype,URLDescription,URL,LogRoutAssnRefName,StationName,GroupName,TriggerRefName,MapboardFunctionGroup,LoLimitReasonability,HiLimitReasonability,UnitName,DataDivisionRefName,DeltaLimitValue,DeltaTimePeriod,TimeDeadband,DeltaMultiplierValue,DisplaySign,InvertSign,PowerArrow,ArrowOrientation,DisplayPoint,DecimalDigits,FieldWidth,AORRefName,MenuRefNumber,AltDataSourcePriority,AltDataSourcePointType,AltDataSourceIdentifier,ReverseSign,AltDataSourceUtilPointType,UtilizationIdentifier,AltDataSourceInitiation,AltDataSourceRestoration,OpcharReferenceName,DeviationCheckDelay,DeviationPercent,Priority,RetryLimit,PointPosition,LayoutType,LayoutNumber,ControlOffset,ControlCoefficient,ControlTransducerType,RawCountDelta,IndicationConversionType,IndicationOffset,IndicationCoefficient1,IndicationCoefficient2,IndicationCoefficient3,IndicationCoefficient4,IndicationCoefficient5,IndicationTransducerType,AnalogDriftRefName,IndicationPointPosition,IndicationLayoutType,IndicationLayoutNumber,IndicationScanBlockRefName,CollectToHistoricalSchedRef,RLControlProgramRefName,ControlStateGroupSet,RLPointPosition,StartControlState,RLLayoutType,RLLayoutNumber,StateControlAssnStateNumber,JogPoint,Command,PulseDuration,OperateTime,DesiredEndState,RLPriority,RLRetryLimit,CntlValidationProgRefName,ValidationVersionNum,WarningRequired,WarningAckRequired,WarningMessage,ActionDescriptionSetRef,CircuitLabelName,SubstationName,DeviceTypeName,LongName,AltLongName,Input_Group_Name,DAL_Control_PointNumber,Limit_Name,Limit_Number,Limit_Processing,Program_Name,High_Limit_4,High_Limit_3,High_Limit_2,High_Limit_1,Low_Limit_1,Low_Limit_2,Low_Limit_3,Low_Limit_4,Percent_Of_Ana_Pnt_Lims,Limits_Analog_Point,DOG_Reference,AlarmProfileReference,OPCTagName,
107218,12KV BUS TIE IC,statestreet,0,No,Yes,No,Yes,Yes,NULL,.045871,.045871,.045871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-10,1080,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.3998001,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9051,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,480,-10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
107219,12KV BUS TIE IN,statestreet,0,No,Yes,No,Yes,Yes,NULL,.07317,.07317,.07317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-10,400,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.1999,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9052,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,190,-10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
107220,12KV BUS TIE MVAR,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0483092,.0483092,.0483092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-16.5599995,16.5599995,MVAR,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.0082759,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9053,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,16,-16,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107221,NO.1 BK TEMP,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-5,250,DEG C,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.124937,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9054,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,200,5,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 2!Class 15!Class 2,NULL,
107222,NO.2 BK TEMP,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-5,250,DEG C,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.124937,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9055,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,200,5,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 2!Class 15!Class 2,NULL,
107223,S392A  71SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9056,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107224,S392A  72SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9057,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107225,S392A  73SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9058,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107226,S392A  74SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9059,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107227,S392A  75SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9060,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107228,S392A  76SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107229,S392A  77SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107230,S392A  78SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107231,S392A  79SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107232,S392A  80SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107233,S392A  81SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107234,S392A  82SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107235,S392A  83SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107236,S392A  84SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107237,S392A  85SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107238,S392A  86SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107239,S392A  87SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
107240,S392A  88SPARE,statestreet,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,STATE STREET,NULL,NULL,NULL,-1200,1200,N/A,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,9073,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
