PointNumber,PointName,LogicalDisplayReference,InitialValue,PropagateInitialValue,SetNonUpdate,ManualOverride,ManualEntry,Events,SmoothingConstant,AlarmDeadBand,ContinuousRecordingDeadband,DisturbanceDeadband,AssetID,PICollection,PIValueTag,PIQualityStorage,PIQualityTag,PIDeadband,ZeroDither,ScalingConversionType,SuppressedZeroThreshold,eDNACollection,eDNAExtIdentifier,eDNAQualityStorage,eDNASecurityGroup,eDNADeadband,PI_ExcMax,URLtype,URLDescription,URL,LogRoutAssnRefName,StationName,GroupName,TriggerRefName,MapboardFunctionGroup,LoLimitReasonability,HiLimitReasonability,UnitName,DataDivisionRefName,DeltaLimitValue,DeltaTimePeriod,TimeDeadband,DeltaMultiplierValue,DisplaySign,InvertSign,PowerArrow,ArrowOrientation,DisplayPoint,DecimalDigits,FieldWidth,AORRefName,MenuRefNumber,AltDataSourcePriority,AltDataSourcePointType,AltDataSourceIdentifier,ReverseSign,AltDataSourceUtilPointType,UtilizationIdentifier,AltDataSourceInitiation,AltDataSourceRestoration,OpcharReferenceName,DeviationCheckDelay,DeviationPercent,Priority,RetryLimit,PointPosition,LayoutType,LayoutNumber,ControlOffset,ControlCoefficient,ControlTransducerType,RawCountDelta,IndicationConversionType,IndicationOffset,IndicationCoefficient1,IndicationCoefficient2,IndicationCoefficient3,IndicationCoefficient4,IndicationCoefficient5,IndicationTransducerType,AnalogDriftRefName,IndicationPointPosition,IndicationLayoutType,IndicationLayoutNumber,IndicationScanBlockRefName,CollectToHistoricalSchedRef,RLControlProgramRefName,ControlStateGroupSet,RLPointPosition,StartControlState,RLLayoutType,RLLayoutNumber,StateControlAssnStateNumber,JogPoint,Command,PulseDuration,OperateTime,DesiredEndState,RLPriority,RLRetryLimit,CntlValidationProgRefName,ValidationVersionNum,WarningRequired,WarningAckRequired,WarningMessage,ActionDescriptionSetRef,CircuitLabelName,SubstationName,DeviceTypeName,LongName,AltLongName,Input_Group_Name,DAL_Control_PointNumber,Limit_Name,Limit_Number,Limit_Processing,Program_Name,High_Limit_4,High_Limit_3,High_Limit_2,High_Limit_1,Low_Limit_1,Low_Limit_2,Low_Limit_3,Low_Limit_4,Percent_Of_Ana_Pnt_Lims,Limits_Analog_Point,DOG_Reference,AlarmProfileReference,OPCTagName,
102707,FLOAT    MVAR,seabright,0,No,Yes,No,Yes,Yes,NULL,.05,.05,.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-15,15,MVAR,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.0074963,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8327,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,15,-15,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
102708,FLOAT IA,seabright,0,No,Yes,No,Yes,Yes,NULL,.049504,.049504,.049504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-10,1000,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.4997501,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8328,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,640,-10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102709,FLOAT IB,seabright,0,No,Yes,No,Yes,Yes,NULL,.049504,.049504,.049504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-10,1000,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.4997501,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8329,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,640,-10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102710,FLOAT IC,seabright,0,No,Yes,No,Yes,Yes,NULL,.049504,.049504,.049504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-10,1000,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.4997501,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8330,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,640,-10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102711,FLOAT IN,seabright,0,No,Yes,No,Yes,Yes,NULL,.00495,.00495,.00495,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-10,1000,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.4997501,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8331,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,20,-10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102712,NO.1 12KV CAP MVAR,seabright,0,No,Yes,No,Yes,Yes,NULL,.05,.05,.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-6,6,MVAR,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.0029985,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8332,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,6,-6,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
102713,NO.2 12KV CAP MVAR,seabright,0,No,Yes,No,Yes,Yes,NULL,.05,.05,.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-6,6,MVAR,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.0029985,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8333,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,6,-6,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
102714,NO.1 GRD BK 12KV VOLT,seabright,0,No,Yes,No,Yes,Yes,NULL,.0083333,.0083333,.0083333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-15,15,VOLTS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.0074963,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8334,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,15,10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102715,NO.2 GRD BK 12KV VOLT,seabright,0,No,Yes,No,Yes,Yes,NULL,.0083333,.0083333,.0083333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-15,15,VOLTS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.0074963,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8335,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,15,10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102716,NO.1 GRD BK 12KV AMPS,seabright,0,No,Yes,No,Yes,Yes,NULL,.0253125,.0253125,.0253125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-800,800,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.3998001,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8336,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,800,-800,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102717,NO.2 GRD BK 12KV AMPS,seabright,0,No,Yes,No,Yes,Yes,NULL,.0253125,.0253125,.0253125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-800,800,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.3998001,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8337,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,800,-800,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102718,1993-2   MVAR,seabright,0,No,Yes,No,Yes,Yes,NULL,.0483871,.0483871,.0483871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-12.4000006,12.4000006,MVAR,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,1,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.0061969,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8338,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,12,-12,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
102719,1993-2 IA,seabright,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-1200,1200,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8339,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102720,1993-2 IB,seabright,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-1200,1200,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8340,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102721,1993-2 IC,seabright,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-1200,1200,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8341,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102722,1993-2  IN,seabright,0,No,Yes,No,Yes,Yes,NULL,.0254167,.0254167,.0254167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-600,600,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.2998501,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8342,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,600,-600,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102723,1993-3   MVAR,seabright,0,No,Yes,No,Yes,Yes,NULL,.0483871,.0483871,.0483871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-12.4000006,12.4000006,MVAR,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,1,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.0061969,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8343,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,12,-12,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
102724,1993-3 IA,seabright,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-1200,1200,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8344,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102725,1993-3 IB,seabright,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-1200,1200,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8345,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102726,1993-3 IC,seabright,0,No,Yes,No,Yes,Yes,NULL,.0252083,.0252083,.0252083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-1200,1200,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.5997002,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8346,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,1200,-1200,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102727,1993-3  IN,seabright,0,No,Yes,No,Yes,Yes,NULL,.0254167,.0254167,.0254167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-600,600,AMPS,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.2998501,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8347,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,600,-600,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 6!Class 15!Class 6,NULL,
102728,1993-4   MVAR,seabright,0,No,Yes,No,Yes,Yes,NULL,.0483871,.0483871,.0483871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-12.4000006,12.4000006,MVAR,LIG DAC2 Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,1,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,.0061969,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,1,CDCType1,8348,SCE Analog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,12,-12,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
104617,STATION PEAK MW,seabright,0,No,No,No,Yes,Yes,NULL,.008,.008,.008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,All,SEABRIGHT,NULL,NULL,NULL,-300,300,MW,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-HINSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,300,-300,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 15!Class 15!Class 15,NULL,
